area_name,count,percent
Войвож,6,0.00000%
Новокорсунская,6,0.00000%
Мачулищи,6,0.00000%
Глажево,6,0.00000%
Толочин,6,0.00000%
Еланцы,6,0.00000%
Биракан,6,0.00000%
Матвеевка,6,0.00000%
"Новониколаевка (Ростовская область, Азовский район)",6,0.00000%
Джаркурган,6,0.00000%
Турки,6,0.00000%
Тросна,6,0.00000%
Туров,6,0.00000%
Боговарово,6,0.00000%
Боковская,6,0.00000%
Сахалинская область,6,0.00000%
Новощербиновская,6,0.00000%
Винницы,6,0.00000%
Новый Свет,6,0.00000%
Новые Бурасы,6,0.00000%
Новый Городок,6,0.00000%
Красные Ткачи,6,0.00000%
Арсеньево,6,0.00000%
Пригородный,6,0.00000%
Бурабай,6,0.00000%
Хуст,6,0.00000%
Чамлыкская,6,0.00000%
Арпачин,6,0.00000%
Партизанское,6,0.00000%
Большая Орловка,6,0.00000%
Турунтаево,6,0.00000%
Саргатское,6,0.00000%
Сарс,6,0.00000%
Заводской (Северная Осетия),6,0.00000%
Верхняя Сысерть,6,0.00000%
Чигири (Амурская область),6,0.00000%
Бабстово,6,0.00000%
Тюменцево,6,0.00000%
Кубанский (Новопокровский район),6,0.00000%
Круглое,6,0.00000%
Рудничный (Свердловская область),6,0.00000%
Савинский,6,0.00000%
Малодельская,6,0.00000%
Удобная,6,0.00000%
Тёткино,6,0.00000%
Озерный,6,0.00000%
Каспи,6,0.00000%
Касумкент,6,0.00000%
Емца,6,0.00000%
Ермаковское,6,0.00000%
Углеуральский,6,0.00000%
Угловское,6,0.00000%
Двубратский,6,0.00000%
Демино (Ставропольский край),6,0.00000%
"Чернава (Рязанская область, Милославский район)",6,0.00000%
Головеньковский,6,0.00000%
Глядянское,6,0.00000%
Пуровск,6,0.00000%
Приупский,6,0.00000%
Птичник (Еврейская АО),6,0.00000%
Лельчицы,6,0.00000%
Поти,6,0.00000%
Кырен,6,0.00000%
Потьма,6,0.00000%
Починки  ( Нижегородская область),6,0.00000%
Большой Уссурийский,6,0.00000%
Большой Луг,6,0.00000%
Ровное,6,0.00000%
Роговская,6,0.00000%
Республика Хакасия,6,0.00000%
Червишево,6,0.00000%
Черепеть,6,0.00000%
Ола (Магаданская область),6,0.00000%
Итанца,6,0.00000%
Октябрьский (Сысертский городской округ),6,0.00000%
Республика Гаити,6,0.00000%
Урдома,6,0.00000%
Упорово,6,0.00000%
Кулотино,6,0.00000%
Республика Коми,6,0.00000%
Кардымово,6,0.00000%
Карагач (Кабардино-Балкария),6,0.00000%
Карасу,6,0.00000%
Оредеж,6,0.00000%
Отрадо-Кубанское,6,0.00000%
Верхнеднепровск,6,0.00000%
Лунино (Пензенская область),6,0.00000%
Осиновая Гора,6,0.00000%
Лысые Горы,6,0.00000%
Усть-Кан,6,0.00000%
Усть-Кинельский,6,0.00000%
Успенка,6,0.00000%
Приозёрск (Карагандинская область),6,0.00000%
Уфимский (Свердловская область),6,0.00000%
Павлоградка,6,0.00000%
Панкрушиха,6,0.00000%
Ломинцевский,6,0.00000%
Лог,6,0.00000%
Раздольная (Краснодарский край),6,0.00000%
Бродокалмак,6,0.00000%
Чарышское,6,0.00000%
Каменка (Архангельская область),6,0.00000%
Чарск (Шар),6,0.00000%
Гуляйполе,6,0.00000%
Всеволодо-Вильва,6,0.00000%
Коелга,6,0.00000%
Московское (Ставропольский край),6,0.00000%
Намцы,6,0.00000%
Мучкапский,6,0.00000%
Муезерский,6,0.00000%
Ясная Поляна (Ставропольский край),6,0.00000%
Ягодное (Самарская область),6,0.00000%
Яготин,6,0.00000%
Зеленоборский,6,0.00000%
Звериноголовское,6,0.00000%
Элитный (Новосибирская область),6,0.00000%
Заречье,6,0.00000%
Мцхета,5,0.00000%
Зубутли-Миатли,5,0.00000%
Южный (Ростовская область),5,0.00000%
Агеево,5,0.00000%
Мортка,5,0.00000%
Згуровка,5,0.00000%
Ёнский,5,0.00000%
Платоново (Свердловская область),5,0.00000%
Зауральский,5,0.00000%
Стрелица,5,0.00000%
Субханкулово,5,0.00000%
Ворошнево,5,0.00000%
Быстрогорский,5,0.00000%
Зеленоборск,5,0.00000%
Поварня (Свердловская область),5,0.00000%
Тайжина,5,0.00000%
Пичаево,5,0.00000%
Новогуровский,5,0.00000%
Новоалексеевская,5,0.00000%
Симоненко,5,0.00000%
Берестовица,5,0.00000%
Чулково (Рязанская область),5,0.00000%
Бирюковка (Астраханская область),5,0.00000%
Фоки,5,0.00000%
Токарево (Свердловская область),5,0.00000%
Токмак,5,0.00000%
Шалкар,5,0.00000%
Чукотский АО,5,0.00000%
Бекешевская,5,0.00000%
Беликово (Московская область),5,0.00000%
Дьяконово,5,0.00000%
Дудаченский,5,0.00000%
Ивановская,5,0.00000%
Дубинино,5,0.00000%
Тамбовка,5,0.00000%
Старомарьевка (Ставропольский край),5,0.00000%
Пушной (Мурманская область),5,0.00000%
Первомайское (Алтайский край),5,0.00000%
Патруши (Свердловская область),5,0.00000%
Паша,5,0.00000%
Парковый,5,0.00000%
Листвянский,5,0.00000%
Новокуровка (Хабаровский край),5,0.00000%
Медведицкий,5,0.00000%
Медное,5,0.00000%
Новотроицкое,5,0.00000%
Марьинская (Ставропольский край),5,0.00000%
Елкин,5,0.00000%
Красногвардеец,5,0.00000%
Новоомский,5,0.00000%
Новокручининский,5,0.00000%
Мелиораторов (Тюменская область),5,0.00000%
Новонукутский,5,0.00000%
Димитров,5,0.00000%
Сенно,5,0.00000%
Краснотуранск,5,0.00000%
Джамбай,5,0.00000%
Бешенковичи,5,0.00000%
Шамары (Свердловская область),5,0.00000%
Ильинская,5,0.00000%
Чёрная Речка (Хабаровский край),5,0.00000%
Новорождественская,5,0.00000%
Чегем Второй,5,0.00000%
Лух,5,0.00000%
Риштан,5,0.00000%
Решёты (Свердловская область),5,0.00000%
Чериков,5,0.00000%
Черемное,5,0.00000%
Качар,5,0.00000%
Ореанда,5,0.00000%
Верхние Серги,5,0.00000%
Лысогорская,5,0.00000%
Отрадинское,5,0.00000%
Чебеньки,5,0.00000%
Борогонцы,5,0.00000%
Атиг,5,0.00000%
Белое Море,5,0.00000%
Астара,5,0.00000%
Атамановка (Читинский район),5,0.00000%
Поназырево,5,0.00000%
Поныри,5,0.00000%
Карабалык,5,0.00000%
Канашево,5,0.00000%
Сатинка,5,0.00000%
Междуречье (Мурманская область),5,0.00000%
Байбек,5,0.00000%
Саянский,5,0.00000%
Марамзино (Свердловская область),5,0.00000%
Малышева,5,0.00000%
Мальчевская,5,0.00000%
Новый Хушет,5,0.00000%
Болниси,5,0.00000%
Просвет (Курганская область),5,0.00000%
Прочноокопская,5,0.00000%
Телави,5,0.00000%
Телеханы,5,0.00000%
Вольное (Адыгея),5,0.00000%
Нехаевская,5,0.00000%
Николо-Березовка,5,0.00000%
Зыково,5,0.00000%
Незлобная,5,0.00000%
Некрасовка,5,0.00000%
Онохой,5,0.00000%
Улькан,5,0.00000%
Нарыга,5,0.00000%
Ивантеевка (Саратовская область),5,0.00000%
Снежногорск (Красноярский край),5,0.00000%
Селезнёво (Ленинградская область),5,0.00000%
Селитренное,5,0.00000%
Новая Паника,5,0.00000%
Сладково,5,0.00000%
Соломенское,5,0.00000%
Солтон,5,0.00000%
Доброполье,5,0.00000%
Долгое,5,0.00000%
Солдато-Александровское,5,0.00000%
Киселевка (Свердловская область),5,0.00000%
Ново-Талицы,5,0.00000%
Новая Заимка,5,0.00000%
Парфеньево,5,0.00000%
Цементный (Свердловская область),5,0.00000%
Сосновка (Мурманская область),5,0.00000%
Кочки,5,0.00000%
Костромская область,5,0.00000%
Старая Кулатка,5,0.00000%
Шерловая Гора,5,0.00000%
Шуйское,5,0.00000%
Мишелевка,5,0.00000%
Мокроус,5,0.00000%
Мокроусово,5,0.00000%
Михановичи,5,0.00000%
Спирово (Ивановская область),5,0.00000%
Республика Марий Эл,5,0.00000%
Бурла,5,0.00000%
Красный Чикой,5,0.00000%
Чунджа,5,0.00000%
Цильна,5,0.00000%
Горняцкий,5,0.00000%
Городок (Львовская область),5,0.00000%
Артемовский (Иркутская область),5,0.00000%
Пригородный (Волгоградская область),5,0.00000%
Ачхой-Мартан,5,0.00000%
Керчевский,5,0.00000%
Верхняя Тойма,5,0.00000%
Винсады,5,0.00000%
Чугуев,5,0.00000%
Чечерск,5,0.00000%
Спокойная,5,0.00000%
Большие Тарханы,5,0.00000%
Большеустьикинское,5,0.00000%
Ершичи,5,0.00000%
Черницыно,5,0.00000%
Большая Вруда,5,0.00000%
Россоны,5,0.00000%
Емецк,5,0.00000%
Углянец,5,0.00000%
Убей,5,0.00000%
Убинское,5,0.00000%
Шипицыно,5,0.00000%
Нурма (Ленинградская область),5,0.00000%
Ефимовский,5,0.00000%
